InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541516,22296,,1,2011-01-18 17:34:00,3.29,,United Kingdom
575930,23328,,2,2011-11-11 17:58:00,7.46,,United Kingdom
557937,20903,,1,2011-06-23 15:30:00,4.13,,United Kingdom
553857,79030D,,24,2011-05-19 13:30:00,0.39,,Unspecified
544214,22553,,2,2011-02-17 11:19:00,3.29,,United Kingdom
555722,22460,,2,2011-06-06 16:06:00,2.46,,United Kingdom
573585,22741,,14,2011-10-31 14:41:00,1.63,,United Kingdom
572897,22699,,3,2011-10-26 14:42:00,5.79,,United Kingdom
565840,84755,,4,2011-09-07 12:02:00,1.24,,United Kingdom
575176,23581,,2,2011-11-08 18:29:00,4.13,,United Kingdom
558475,22178,,1,2011-06-29 15:58:00,2.46,,United Kingdom
539434,22283,,1,2010-12-17 14:41:00,16.13,,United Kingdom
542625,85174,,1,2011-01-31 09:50:00,10.79,,United Kingdom
564086,POST,,1,2011-08-23 09:36:00,160.0,,Hong Kong
574076,23089,,1,2011-11-02 15:38:00,3.29,,United Kingdom
550499,21892,,2,2011-04-18 15:16:00,2.46,,United Kingdom
543450,22135,,2,2011-02-08 12:12:00,0.83,,United Kingdom
578844,23379,,3,2011-11-25 16:14:00,0.83,,United Kingdom
562113,22417,,1,2011-08-02 16:11:00,1.25,,United Kingdom
574561,22116,,2,2011-11-04 15:52:00,1.63,,United Kingdom
557112,22182,,1,2011-06-16 16:31:00,4.13,,United Kingdom
581219,22687,,1,2011-12-08 09:28:00,16.63,,United Kingdom
545714,21061,,1,2011-03-07 10:12:00,1.63,,United Kingdom
539737,21935,,2,2010-12-21 15:19:00,4.21,,United Kingdom
540355,22411,,34,2011-01-06 15:11:00,4.21,,United Kingdom
541827,21929,,4,2011-01-21 17:05:00,4.13,,United Kingdom
548310,22399,,1,2011-03-30 12:04:00,1.25,,United Kingdom
575930,84828,,1,2011-11-11 17:58:00,2.46,,United Kingdom
571714,21930,,1,2011-10-18 17:00:00,4.13,,United Kingdom
536876,21071,,1,2010-12-03 11:36:00,2.51,,United Kingdom
541830,22834,,1,2011-01-21 17:09:00,1.63,,United Kingdom
574076,22593,,1,2011-11-02 15:38:00,1.63,,United Kingdom
567668,21786,,2,2011-09-21 15:29:00,0.83,,United Kingdom
539434,21700,,1,2010-12-17 14:41:00,8.47,,United Kingdom
540255,22204,,1,2011-01-05 16:50:00,3.36,,United Kingdom
553767,23110,,1,2011-05-19 10:46:00,12.46,,United Kingdom
541592,22819,,12,2011-01-19 15:08:00,0.42,,United Kingdom
543467,21929,,1,2011-02-08 14:35:00,4.13,,United Kingdom
560292,85099C,,1,2011-07-18 10:19:00,4.13,,United Kingdom
545895,22523,,1,2011-03-07 17:14:00,1.63,,United Kingdom
579291,22730,,1,2011-11-29 11:21:00,8.29,,United Kingdom
557112,21658,,1,2011-06-16 16:31:00,8.29,,United Kingdom
541592,20801,,10,2011-01-19 15:08:00,2.46,,United Kingdom
537823,22464,,1,2010-12-08 14:25:00,3.36,,United Kingdom
561209,84078A,,1,2011-07-25 16:57:00,58.29,,United Kingdom
578149,23012,,1,2011-11-23 11:11:00,8.29,,United Kingdom
550496,22354,,4,2011-04-18 15:05:00,7.46,,United Kingdom
566060,22485,,1,2011-09-08 15:27:00,24.96,,United Kingdom
546977,21931,,2,2011-03-18 12:08:00,4.13,,United Kingdom
547964,22424,,2,2011-03-28 15:45:00,24.96,,United Kingdom
564818,85032D,,1,2011-08-30 12:10:00,1.63,,United Kingdom
571052,23661,,1,2011-10-13 13:50:00,1.65,,United Kingdom
573585,20970,,1,2011-10-31 14:41:00,7.46,,United Kingdom
555150,20701,,1,2011-05-31 15:53:00,4.13,,United Kingdom
573137,21125,,1,2011-10-27 17:15:00,1.25,,United Kingdom
573137,23211,,3,2011-10-27 17:15:00,2.46,,United Kingdom
548163,20676,,1,2011-03-29 13:43:00,2.46,,United Kingdom
565617,21931,,3,2011-09-05 15:30:00,4.13,,United Kingdom
559693,22316,,2,2011-07-11 16:21:00,1.25,,United Kingdom
560999,84077,,4,2011-07-22 14:13:00,0.29,,United Kingdom
550471,22233,,1,2011-04-18 13:52:00,3.29,,United Kingdom
571500,23349,,2,2011-10-17 15:09:00,1.25,,United Kingdom
575875,21982,,4,2011-11-11 13:06:00,0.83,,United Kingdom
540551,21212,,1,2011-01-10 09:43:00,1.28,,United Kingdom
540681,84968F,,1,2011-01-10 16:25:00,8.47,,United Kingdom
546388,21155,,3,2011-03-11 13:43:00,4.96,,United Kingdom
581217,22596,,1,2011-12-08 09:20:00,2.46,,United Kingdom
552660,22089,,1,2011-05-10 15:03:00,4.13,,United Kingdom
539453,22572,,1,2010-12-17 17:08:00,1.66,,United Kingdom
545895,22515,,1,2011-03-07 17:14:00,4.13,,United Kingdom
540551,21248,,4,2011-01-10 09:43:00,3.36,,United Kingdom
559163,22286,,1,2011-07-06 16:33:00,1.25,,United Kingdom
574298,90059E,,1,2011-11-03 15:56:00,1.65,,United Kingdom
538524,20781,,2,2010-12-13 09:35:00,11.02,,United Kingdom
578149,23301,,7,2011-11-23 11:11:00,4.13,,United Kingdom
550012,22440,,2,2011-04-14 10:42:00,0.42,,United Kingdom
541424,85170B,,2,2011-01-17 17:57:00,2.46,,United Kingdom
543533,21557,,1,2011-02-09 13:00:00,5.63,,United Kingdom
555275,20830,,2,2011-06-01 17:18:00,4.13,,United Kingdom
546406,21790,,3,2011-03-11 16:21:00,0.85,,United Kingdom
575477,22492,,2,2011-11-09 16:14:00,1.63,,United Kingdom
554514,22385,,1,2011-05-24 15:58:00,4.13,,United Kingdom
559923,22208,,3,2011-07-13 16:07:00,0.83,,United Kingdom
544434,85131D,,2,2011-02-18 16:12:00,0.83,,United Kingdom
581238,47591b,,1,2011-12-08 10:53:00,4.13,,United Kingdom
564837,21494,,1,2011-08-30 12:40:00,2.46,,United Kingdom
546892,22897,,1,2011-03-17 18:20:00,2.92,,United Kingdom
548373,21928,,6,2011-03-30 16:34:00,4.13,,United Kingdom
578844,84945,,6,2011-11-25 16:14:00,1.8,,United Kingdom
580730,22079,,1,2011-12-05 17:28:00,3.29,,United Kingdom
541696,47504K,,3,2011-01-20 18:08:00,3.29,,United Kingdom
578067,22962,,1,2011-11-22 15:43:00,1.63,,United Kingdom
565232,23203,,1,2011-09-02 09:30:00,4.13,,United Kingdom
559693,23145,,3,2011-07-11 16:21:00,2.08,,United Kingdom
576618,23695,,1,2011-11-15 17:00:00,0.83,,United Kingdom
540977,35957,,3,2011-01-12 15:01:00,1.66,,United Kingdom
553539,22666,,1,2011-05-17 15:27:00,0.0,,United Kingdom
576837,21107,,1,2011-11-16 15:16:00,5.79,,United Kingdom
542936,22610,,15,2011-02-02 11:10:00,0.85,,United Kingdom
571500,23318,,2,2011-10-17 15:09:00,2.49,,United Kingdom
580729,22345,,9,2011-12-05 17:24:00,1.63,,United Kingdom
565919,21155,,2,2011-09-07 16:48:00,4.96,,United Kingdom
560773,23147,,1,2011-07-20 16:17:00,3.29,,United Kingdom
546008,21671,,2,2011-03-08 15:43:00,3.33,,United Kingdom
555276,22919,,1,2011-06-01 17:28:00,1.63,,United Kingdom
544766,72801c,,2,2011-02-23 11:09:00,2.46,,United Kingdom
537823,17091J,,1,2010-12-08 14:25:00,2.51,,United Kingdom
537434,84509C,,1,2010-12-06 16:57:00,7.62,,United Kingdom
558614,22811,,4,2011-06-30 15:56:00,2.46,,United Kingdom
575176,35095B,,1,2011-11-08 18:29:00,0.83,,United Kingdom
537645,70007,,1,2010-12-07 15:34:00,3.36,,United Kingdom
581217,22679,,1,2011-12-08 09:20:00,2.46,,United Kingdom
552520,22676,,1,2011-05-09 16:34:00,2.46,,United Kingdom
559052,22356,,2,2011-07-05 16:53:00,1.63,,United Kingdom
543826,21668,,1,2011-02-14 09:41:00,2.46,,United Kingdom
573585,21126,,5,2011-10-31 14:41:00,1.25,,United Kingdom
571931,35648,,3,2011-10-19 16:59:00,1.63,,United Kingdom
546007,22029,,1,2011-03-08 15:34:00,0.83,,United Kingdom
549100,22652,,2,2011-04-06 11:14:00,4.13,,United Kingdom
537823,21850,,3,2010-12-08 14:25:00,4.21,,United Kingdom
542794,85053,,1,2011-02-01 10:56:00,4.13,,United Kingdom
563549,23141,,1,2011-08-17 12:34:00,8.29,,United Kingdom
554956,23204,,11,2011-05-27 15:17:00,2.46,,United Kingdom
538524,22904,,3,2010-12-13 09:35:00,5.91,,United Kingdom
542633,22725,,1,2011-01-31 10:31:00,8.29,,United Kingdom
561209,37450,,6,2011-07-25 16:57:00,5.79,,United Kingdom
555502,22456,,3,2011-06-03 15:37:00,4.95,,United Kingdom
552702,35648,,3,2011-05-10 16:00:00,1.63,,United Kingdom
567507,21935,,2,2011-09-20 14:46:00,4.13,,United Kingdom
557112,85099B,,4,2011-06-16 16:31:00,4.13,,United Kingdom
571931,21080,,1,2011-10-19 16:59:00,1.63,,United Kingdom
570872,22379,,1,2011-10-12 16:40:00,4.13,,United Kingdom
577078,21976,,1,2011-11-17 15:17:00,1.25,,United Kingdom
537534,22427,,1,2010-12-07 11:48:00,0.0,,United Kingdom
573585,21942,,6,2011-10-31 14:41:00,1.63,,United Kingdom
559051,22279,,1,2011-07-05 16:47:00,0.83,,United Kingdom
577358,22839,,1,2011-11-18 15:59:00,29.13,,United Kingdom
547400,22411,,5,2011-03-22 16:56:00,4.13,,United Kingdom
538881,21868,,1,2010-12-14 15:54:00,3.36,,United Kingdom
556108,22155,,5,2011-06-08 17:59:00,0.83,,United Kingdom
542906,21627,,1,2011-02-01 15:12:00,29.17,,United Kingdom
560225,23284,,1,2011-07-15 16:27:00,16.63,,United Kingdom
540646,85032D,,1,2011-01-10 14:32:00,1.66,,United Kingdom
574076,22960,,1,2011-11-02 15:38:00,8.29,,United Kingdom
566949,84912B,,2,2011-09-15 16:32:00,3.29,,United Kingdom
556459,22475,,1,2011-06-10 17:25:00,10.79,,United Kingdom
567901,22107,,2,2011-09-22 16:28:00,3.29,,United Kingdom
540026,90209B,,1,2011-01-04 13:25:00,2.11,,United Kingdom
536982,21098,,31,2010-12-03 14:27:00,3.36,,United Kingdom
539958,22738,,1,2010-12-23 13:26:00,3.36,,United Kingdom
571508,20727,,1,2011-10-17 15:27:00,4.13,,United Kingdom
545217,84687,,1,2011-02-28 16:59:00,11.63,,United Kingdom
537823,22153,,1,2010-12-08 14:25:00,0.85,,United Kingdom
545176,22689,,3,2011-02-28 14:19:00,0.0,,United Kingdom
541424,20856,,3,2011-01-17 17:57:00,1.63,,United Kingdom
578344,23090,,4,2011-11-24 09:21:00,1.63,,United Kingdom
571713,21064,,2,2011-10-18 16:58:00,4.13,,United Kingdom
579777,22445,,1,2011-11-30 15:13:00,5.79,,United Kingdom
581217,22348,,1,2011-12-08 09:20:00,1.63,,United Kingdom
572897,22677,,1,2011-10-26 14:42:00,2.46,,United Kingdom
555276,21937,,3,2011-06-01 17:28:00,5.79,,United Kingdom
573286,22339,,12,2011-10-28 14:38:00,0.19,,Switzerland
545215,21080,,3,2011-02-28 16:47:00,1.63,,United Kingdom
575748,22952,,16,2011-11-11 10:21:00,2.08,,United Kingdom
551173,85123A,,1,2011-04-26 16:54:00,5.79,,United Kingdom
581492,22979,,2,2011-12-09 10:03:00,3.29,,United Kingdom
569700,21166,,1,2011-10-05 15:56:00,4.13,,United Kingdom
570258,21166,,1,2011-10-10 09:56:00,4.13,,United Kingdom
573585,23499,,1,2011-10-31 14:41:00,0.83,,United Kingdom
566952,21014,,1,2011-09-15 16:37:00,1.25,,United Kingdom
552527,20964,,2,2011-05-09 16:48:00,0.0,,United Kingdom
550499,22138,,1,2011-04-18 15:16:00,10.79,,United Kingdom
539650,21407,,1,2010-12-20 16:11:00,4.25,,United Kingdom
543358,21068,,1,2011-02-07 14:04:00,2.46,,United Kingdom
550986,22683,,2,2011-04-21 18:06:00,2.46,,United Kingdom
542541,21773,,5,2011-01-28 14:25:00,2.46,,United Kingdom
560772,21439,,2,2011-07-20 16:12:00,1.25,,United Kingdom
552229,20717,,1,2011-05-06 15:40:00,2.46,,United Kingdom
558566,23283,,2,2011-06-30 14:25:00,7.95,,United Kingdom
547250,40016,,1,2011-03-22 09:30:00,8.29,,United Kingdom
571082,21804,,1,2011-10-13 15:25:00,3.29,,United Kingdom
568567,22807,,2,2011-09-27 18:41:00,5.79,,United Kingdom
540848,84251C,,4,2011-01-12 09:26:00,0.43,,United Kingdom
572704,22898,,3,2011-10-25 14:39:00,4.96,,United Kingdom
551997,21790,,1,2011-05-05 15:47:00,1.63,,United Kingdom
559816,21991,,1,2011-07-12 16:11:00,2.46,,United Kingdom
567507,22666,,2,2011-09-20 14:46:00,6.63,,United Kingdom
573426,84997c,,2,2011-10-31 10:17:00,8.29,,United Kingdom
555510,22024,,1,2011-06-03 17:09:00,0.83,,United Kingdom
536592,20735,,4,2010-12-01 17:06:00,0.85,,United Kingdom
542115,47570b,,1,2011-01-25 14:01:00,20.79,,United Kingdom
577768,21791,,4,2011-11-21 15:18:00,2.46,,United Kingdom
572758,23316,,1,2011-10-25 18:39:00,19.96,,United Kingdom
565767,22356,,17,2011-09-06 14:28:00,2.46,,United Kingdom
552857,22321,,1,2011-05-11 15:34:00,1.63,,United Kingdom
565840,22041,,1,2011-09-07 12:02:00,4.96,,United Kingdom
536544,21942,,2,2010-12-01 14:32:00,1.66,,United Kingdom
546136,85152,,2,2011-03-09 16:32:00,4.13,,United Kingdom
566949,21207,,6,2011-09-15 16:32:00,1.65,,United Kingdom
569545,22381,,1,2011-10-04 16:37:00,4.13,,United Kingdom
558809,22361,,1,2011-07-04 11:10:00,5.79,,United Kingdom
570187,22616,,10,2011-10-07 15:09:00,0.83,,United Kingdom
560773,22292,,1,2011-07-20 16:17:00,1.25,,United Kingdom
577358,23380,,1,2011-11-18 15:59:00,0.83,,United Kingdom
541592,84031A,,1,2011-01-19 15:08:00,4.13,,United Kingdom
566221,21175,,1,2011-09-09 16:13:00,4.96,,United Kingdom
537823,90120A,,1,2010-12-08 14:25:00,4.24,,United Kingdom
556636,21531,,1,2011-06-13 15:30:00,4.96,,United Kingdom
580983,23524,,1,2011-12-06 16:26:00,7.46,,United Kingdom
569545,20963,,1,2011-10-04 16:37:00,2.46,,United Kingdom
563088,22832,,1,2011-08-11 16:51:00,10.75,,United Kingdom
564754,20707,,5,2011-08-30 10:29:00,0.83,,United Kingdom
578844,22335,,1,2011-11-25 16:14:00,1.25,,United Kingdom
540848,22322,,13,2011-01-12 09:26:00,0.81,,United Kingdom
556636,21559,,1,2011-06-13 15:30:00,4.96,,United Kingdom
570187,23009,,1,2011-10-07 15:09:00,10.79,,United Kingdom
557645,47574A,,1,2011-06-21 17:08:00,2.46,,United Kingdom
538071,22583,,1,2010-12-09 14:09:00,5.06,,United Kingdom
562024,84596G,,1,2011-08-01 16:07:00,0.83,,United Kingdom
564756,23167,,10,2011-08-30 10:33:00,1.63,,United Kingdom
559338,22173,,1,2011-07-07 16:30:00,5.79,,United Kingdom
548893,22489,,1,2011-04-04 15:54:00,0.83,,United Kingdom
541592,84509C,,2,2011-01-19 15:08:00,3.29,,United Kingdom
561209,22318,,1,2011-07-25 16:57:00,5.79,,United Kingdom
578347,22468,,1,2011-11-24 09:26:00,13.29,,United Kingdom
565840,23245,,1,2011-09-07 12:02:00,10.79,,United Kingdom
540255,22023,,1,2011-01-05 16:50:00,0.85,,United Kingdom
560225,84748,,4,2011-07-15 16:27:00,2.46,,United Kingdom
566787,21580,,1,2011-09-15 10:31:00,4.96,,United Kingdom
556085,21672,,3,2011-06-08 15:23:00,2.46,,United Kingdom
564184,22961,,12,2011-08-23 15:11:00,1.45,,EIRE
578067,20795,,3,2011-11-22 15:43:00,4.13,,United Kingdom
545078,22277,,1,2011-02-28 10:15:00,4.13,,United Kingdom
550499,22844,,1,2011-04-18 15:16:00,16.63,,United Kingdom
540848,22167,,1,2011-01-12 09:26:00,8.47,,United Kingdom
559501,22746,,1,2011-07-08 14:45:00,2.1,,United Kingdom
541423,21051,,5,2011-01-17 17:54:00,1.63,,United Kingdom
547399,48185,,1,2011-03-22 16:55:00,14.13,,United Kingdom
550987,22678,,2,2011-04-21 18:10:00,1.25,,United Kingdom
544598,21320,,1,2011-02-21 18:10:00,4.96,,United Kingdom
565231,22653,,2,2011-09-02 09:26:00,1.63,,United Kingdom
559337,21524,,1,2011-07-07 16:27:00,16.63,,United Kingdom
565232,21249,,1,2011-09-02 09:30:00,5.79,,United Kingdom
539451,84849D,,1,2010-12-17 16:59:00,3.36,,United Kingdom
556108,35916C,,2,2011-06-08 17:59:00,0.63,,United Kingdom
539451,22971,,1,2010-12-17 16:59:00,5.06,,United Kingdom
562955,22173,,9,2011-08-11 10:14:00,5.79,,United Kingdom
567668,21001,,4,2011-09-21 15:29:00,4.13,,United Kingdom
560225,85039A,,6,2011-07-15 16:27:00,1.63,,United Kingdom
537237,82613D,,1,2010-12-06 09:58:00,2.51,,United Kingdom
567673,21929,,1,2011-09-21 15:43:00,4.13,,United Kingdom
557644,20707,,2,2011-06-21 17:06:00,0.83,,United Kingdom
581439,20665,,1,2011-12-08 16:30:00,5.79,,United Kingdom
560772,21383,,4,2011-07-20 16:12:00,0.83,,United Kingdom
575177,22795,,1,2011-11-08 18:41:00,13.29,,United Kingdom
551719,85099C,,4,2011-05-03 16:09:00,2.08,,United Kingdom
552666,22681,,1,2011-05-10 15:05:00,2.46,,United Kingdom
549023,22279,,1,2011-04-05 16:27:00,2.46,,United Kingdom
551340,37501,,1,2011-04-27 17:23:00,5.79,,United Kingdom
568567,22579,,6,2011-09-27 18:41:00,0.83,,United Kingdom
579187,23354,,1,2011-11-28 15:31:00,1.63,,United Kingdom
566577,22161,,6,2011-09-13 13:29:00,1.63,,United Kingdom
550470,22960,,1,2011-04-18 13:49:00,8.29,,United Kingdom
570871,22355,,2,2011-10-12 16:36:00,1.63,,United Kingdom
572185,22733,,5,2011-10-21 10:52:00,1.63,,United Kingdom
546653,22352,,2,2011-03-15 14:18:00,4.96,,United Kingdom
571931,20675,,1,2011-10-19 16:59:00,2.46,,United Kingdom
580612,23197,,1,2011-12-05 11:58:00,3.29,,United Kingdom
579777,23401,,1,2011-11-30 15:13:00,12.46,,United Kingdom
548165,20712,,2,2011-03-29 13:44:00,4.13,,United Kingdom
561209,23012,,1,2011-07-25 16:57:00,8.29,,United Kingdom
540977,17084N,,1,2011-01-12 15:01:00,0.43,,United Kingdom
578827,85131D,,1,2011-11-25 14:25:00,0.83,,United Kingdom
569545,84347,,6,2011-10-04 16:37:00,4.96,,United Kingdom
543660,22271,,2,2011-02-11 10:40:00,5.79,,United Kingdom
559693,23166,,2,2011-07-11 16:21:00,2.46,,United Kingdom
557502,21993,,1,2011-06-20 15:32:00,2.46,,United Kingdom
541495,22357,,1,2011-01-18 14:59:00,8.29,,United Kingdom
570690,23243,,2,2011-10-11 16:37:00,10.79,,United Kingdom
580729,23505,,1,2011-12-05 17:24:00,2.46,,United Kingdom
566949,23005,,1,2011-09-15 16:32:00,0.83,,United Kingdom
570465,22821,,1,2011-10-10 16:02:00,0.83,,United Kingdom
543660,22961,,2,2011-02-11 10:40:00,3.29,,United Kingdom
580115,23499,,1,2011-12-01 16:22:00,0.83,,United Kingdom
580148,22952,,1,2011-12-02 10:08:00,1.25,,United Kingdom
558683,22179,,1,2011-07-01 11:23:00,13.29,,United Kingdom
547396,22112,,1,2011-03-22 16:54:00,12.46,,United Kingdom
541130,21041,,3,2011-01-14 10:15:00,5.79,,United Kingdom
577150,21244,,3,2011-11-18 09:48:00,3.29,,United Kingdom
537434,84659A,,6,2010-12-06 16:57:00,2.51,,United Kingdom
566446,21934,,2,2011-09-12 15:40:00,1.63,,United Kingdom
570761,90208,,2,2011-10-12 11:41:00,2.55,,United Kingdom
571257,22754,,1,2011-10-14 17:17:00,1.63,,United Kingdom
550542,22662,,1,2011-04-19 11:37:00,4.13,,United Kingdom
543826,20979,,1,2011-02-14 09:41:00,2.46,,United Kingdom
537240,21992,,8,2010-12-06 10:08:00,2.51,,United Kingdom
559039,22485,,1,2011-07-05 15:32:00,24.96,,United Kingdom
548894,21718,,1,2011-04-04 16:01:00,2.46,,United Kingdom
550636,22245,,1,2011-04-19 15:37:00,1.63,,United Kingdom
556459,21213,,1,2011-06-10 17:25:00,1.25,,United Kingdom
541592,22377,,8,2011-01-19 15:08:00,1.63,,United Kingdom
573286,22332,,1,2011-10-28 14:38:00,1.65,,Switzerland
552514,22697,,2,2011-05-09 16:30:00,5.79,,United Kingdom
565919,21358,,1,2011-09-07 16:48:00,0.83,,United Kingdom
537823,22811,,1,2010-12-08 14:25:00,5.91,,United Kingdom
539453,47593B,,5,2010-12-17 17:08:00,0.85,,United Kingdom
559163,85039B,,1,2011-07-06 16:33:00,1.63,,United Kingdom
558810,85123a,,1,2011-07-04 11:11:00,6.63,,United Kingdom
536544,20676,,1,2010-12-01 14:32:00,2.51,,United Kingdom
541696,21027,,2,2011-01-20 18:08:00,0.83,,United Kingdom
581023,37340,,6,2011-12-07 10:35:00,1.38,,United Kingdom
550496,84828,,2,2011-04-18 15:05:00,2.46,,United Kingdom
560434,47369B,,1,2011-07-18 15:56:00,1.63,,United Kingdom
557502,20664,,2,2011-06-20 15:32:00,2.46,,United Kingdom
554514,79144C,,1,2011-05-24 15:58:00,0.83,,United Kingdom
579297,21865,,1,2011-11-29 11:23:00,4.13,,United Kingdom
541871,48173C,,1,2011-01-24 09:41:00,14.13,,United Kingdom
552665,21078,,3,2011-05-10 15:05:00,2.46,,United Kingdom
567901,22108,,2,2011-09-22 16:28:00,3.29,,United Kingdom
574298,22421,,1,2011-11-03 15:56:00,0.83,,United Kingdom
541827,22862,,1,2011-01-21 17:05:00,8.29,,United Kingdom
545568,22133,,1,2011-03-03 16:22:00,1.63,,United Kingdom
541423,21065,,1,2011-01-17 17:54:00,3.29,,United Kingdom
561820,21715,,1,2011-07-29 16:00:00,4.96,,United Kingdom
536592,21447,,1,2010-12-01 17:06:00,2.51,,United Kingdom
579787,21931,,1,2011-11-30 15:33:00,4.13,,United Kingdom
570187,23280,,1,2011-10-07 15:09:00,2.46,,United Kingdom
562955,85099B,,94,2011-08-11 10:14:00,4.13,,United Kingdom
538877,22378,,4,2010-12-14 15:29:00,5.06,,United Kingdom
578827,23167,,1,2011-11-25 14:25:00,1.63,,United Kingdom
560245,21770,,1,2011-07-17 12:15:00,4.95,,Switzerland
549295,22897,,1,2011-04-07 19:49:00,3.29,,United Kingdom
558475,22907,,4,2011-06-29 15:58:00,1.63,,United Kingdom
541423,22257,,2,2011-01-17 17:54:00,0.83,,United Kingdom
544434,21110,,1,2011-02-18 16:12:00,13.29,,United Kingdom
540681,20973,,1,2011-01-10 16:25:00,1.28,,United Kingdom
537237,22355,,5,2010-12-06 09:58:00,1.66,,United Kingdom
572550,82484,,1,2011-10-24 17:06:00,16.63,,United Kingdom
581219,90083,,1,2011-12-08 09:28:00,1.63,,United Kingdom
539631,22627,,1,2010-12-20 15:03:00,16.98,,United Kingdom
548893,21383,,2,2011-04-04 15:54:00,1.63,,United Kingdom
540848,21992,,4,2011-01-12 09:26:00,2.51,,United Kingdom
542253,21034,,3,2011-01-26 16:36:00,0.95,,United Kingdom
541827,21328,,1,2011-01-21 17:05:00,3.29,,United Kingdom
567673,23343,,2,2011-09-21 15:43:00,4.13,,United Kingdom
541878,22665,,1,2011-01-24 10:28:00,5.79,,United Kingdom
581431,23267,,2,2011-12-08 15:49:00,1.25,,United Kingdom
566603,22215,,1,2011-09-13 16:12:00,16.63,,United Kingdom
581492,22633,,1,2011-12-09 10:03:00,4.13,,United Kingdom
578347,20963,,1,2011-11-24 09:26:00,2.46,,United Kingdom
575739,22355,,1,2011-11-11 09:05:00,1.63,,United Kingdom
547967,84596B,,1,2011-03-28 15:49:00,0.83,,United Kingdom
569545,85078,,2,2011-10-04 16:37:00,1.63,,United Kingdom
580366,23084,,1,2011-12-02 16:38:00,2.08,,United Kingdom
545895,84992,,3,2011-03-07 17:14:00,1.25,,United Kingdom
541104,22354,,1,2011-01-13 14:29:00,7.46,,United Kingdom
576618,22969,,4,2011-11-15 17:00:00,3.29,,United Kingdom
547249,22227,,1,2011-03-22 09:27:00,1.25,,United Kingdom
552220,22202,,1,2011-05-06 15:20:00,0.0,,United Kingdom
579694,22378,,1,2011-11-30 14:11:00,4.96,,United Kingdom
580983,22141,,1,2011-12-06 16:26:00,4.13,,United Kingdom
570187,22175,,1,2011-10-07 15:09:00,5.79,,United Kingdom
548310,22779,,1,2011-03-30 12:04:00,4.25,,United Kingdom
541423,85059,,2,2011-01-17 17:54:00,3.29,,United Kingdom
560225,84968A,,1,2011-07-15 16:27:00,24.96,,United Kingdom
555277,22559,,1,2011-06-01 17:30:00,2.46,,United Kingdom
575875,22076,,6,2011-11-11 13:06:00,1.25,,United Kingdom
539434,20716,,1,2010-12-17 14:41:00,2.51,,United Kingdom
560434,16237,,1,2011-07-18 15:56:00,0.42,,United Kingdom
542344,21630,,1,2011-01-27 11:30:00,18.29,,United Kingdom
541219,22453,,1,2011-01-14 14:06:00,1.63,,United Kingdom
559488,20711,,3,2011-07-08 13:52:00,4.13,,United Kingdom
563093,21790,,1,2011-08-11 17:28:00,1.63,,United Kingdom
538566,85038,,6,2010-12-13 11:21:00,4.21,,United Kingdom
540352,21775,,2,2011-01-06 14:27:00,1.28,,United Kingdom
541695,22214,,5,2011-01-20 18:01:00,1.63,,United Kingdom
577768,21934,,3,2011-11-21 15:18:00,1.63,,United Kingdom
538524,35653,,2,2010-12-13 09:35:00,5.91,,United Kingdom
578344,22447,,1,2011-11-24 09:21:00,6.63,,United Kingdom
